Datum;Von;bis;MW;Onshore MW;Offshore MW
18.11.19;09:00;09:15;5303,61;4428,8;874,81
18.11.19;09:15;09:30;5218,35;4353,81;864,54
18.11.19;09:30;09:45;5140,32;4286,06;854,26
18.11.19;09:45;10:00;5069,25;4225,27;843,98
18.11.19;10:00;10:15;4999,88;4166,19;833,69
18.11.19;10:15;10:30;4938,57;4115,84;822,73
18.11.19;10:30;10:45;4869,02;4057,27;811,75
18.11.19;10:45;11:00;4794,34;3993,56;800,78
18.11.19;11:00;11:15;4718,77;3928,96;789,81
18.11.19;11:15;11:30;4683,29;3896,16;787,13
18.11.19;11:30;11:45;4640,45;3855,99;784,46
18.11.19;11:45;12:00;4608,72;3826,94;781,78
18.11.19;12:00;12:15;4578,95;3799,85;779,1
18.11.19;12:15;12:30;4580,74;3809,87;770,87
18.11.19;12:30;12:45;4577,28;3814,65;762,63
18.11.19;12:45;13:00;4568,39;3813,99;754,4
18.11.19;13:00;13:15;4557,3;3811,13;746,17
18.11.19;13:15;13:30;4553,81;3821,09;732,72
18.11.19;13:30;13:45;4551,64;3832,37;719,27
18.11.19;13:45;14:00;4559,79;3853,98;705,81
18.11.19;14:00;14:15;4569,4;3877,06;692,34
18.11.19;14:15;14:30;4576,96;3896,7;680,26
18.11.19;14:30;14:45;4578,84;3910,66;668,18
18.11.19;14:45;15:00;4578,12;3922,02;656,1
18.11.19;15:00;15:15;4577,84;3933,82;644,02
18.11.19;15:15;15:30;4621,65;3983,96;637,69
18.11.19;15:30;15:45;4670,84;4039,49;631,35
18.11.19;15:45;16:00;4726,45;4101,44;625,01
18.11.19;16:00;16:15;4785,54;4166,87;618,67
18.11.19;16:15;16:30;4904,31;4288,95;615,36
18.11.19;16:30;16:45;5029,78;4417,72;612,06
18.11.19;16:45;17:00;5159,53;4550,78;608,75
18.11.19;17:00;17:15;5283,71;4678,27;605,44
18.11.19;17:15;17:30;5430,47;4820,12;610,35
18.11.19;17:30;17:45;5574,61;4959,35;615,26
18.11.19;17:45;18:00;5716,07;5095,9;620,17
18.11.19;18:00;18:15;5858,72;5233,64;625,08
18.11.19;18:15;18:30;5999,84;5375,54;624,3
18.11.19;18:30;18:45;6139,91;5516,39;623,52
18.11.19;18:45;19:00;6290,5;5667,76;622,74
18.11.19;19:00;19:15;6441,67;5819,71;621,96
18.11.19;19:15;19:30;6535,36;5922,84;612,52
18.11.19;19:30;19:45;6631,84;6028,75;603,09
18.11.19;19:45;20:00;6723,2;6129,54;593,66
18.11.19;20:00;20:15;6820,64;6236,41;584,23
18.11.19;20:15;20:30;6884,5;6315,8;568,7
18.11.19;20:30;20:45;6947,84;6394,68;553,16
18.11.19;20:45;21:00;7005,23;6467,64;537,59
18.11.19;21:00;21:15;7059,73;6537,71;522,02
18.11.19;21:15;21:30;7119,88;6607,75;512,13
18.11.19;21:30;21:45;7181,92;6679,68;502,24
18.11.19;21:45;22:00;7247,33;6754,97;492,36
18.11.19;22:00;22:15;7317,98;6835,5;482,48
18.11.19;22:15;22:30;7443,48;6956,76;486,72
18.11.19;22:30;22:45;7571,26;7080,3;490,96
18.11.19;22:45;23:00;7695,49;7200,29;495,2
18.11.19;23:00;23:15;7826,9;7327,47;499,43
18.11.19;23:15;23:30;7944,1;7445,26;498,84
18.11.19;23:30;23:45;8058,73;7559,17;499,56
18.11.19;23:45;00:00;8173,24;7671,33;501,91
19.11.19;00:00;00:15;10323,81;9598,3;725,51
19.11.19;00:15;00:30;10465,91;9708,17;757,74
19.11.19;00:30;00:45;10607,22;9817,23;789,99
19.11.19;00:45;01:00;10748,13;9925,95;822,18
19.11.19;01:00;01:15;10894,14;10039,8;854,34
19.11.19;01:15;01:30;10989,88;10120,66;869,22
19.11.19;01:30;01:45;11083,1;10199;884,1
19.11.19;01:45;02:00;11168,59;10269,64;898,95
19.11.19;02:00;02:15;11405,97;10492,21;913,75
19.11.19;02:15;02:30;11478,03;10551,45;926,58
19.11.19;02:30;02:45;11547,83;10608,46;939,37
19.11.19;02:45;03:00;11628,96;10676,8;952,16
19.11.19;03:00;03:15;11709,63;10744,71;964,92
19.11.19;03:15;03:30;11780,37;10810,6;969,77
19.11.19;03:30;03:45;11847,28;10872,73;974,54
19.11.19;03:45;04:00;11907,38;10928,09;979,28
19.11.19;04:00;04:15;11963,2;10979,21;983,99
19.11.19;04:15;04:30;11982,87;10992,14;990,73
19.11.19;04:30;04:45;11991,87;10994,44;997,43
19.11.19;04:45;05:00;11989,41;10985,32;1004,09
19.11.19;05:00;05:15;11989,39;10978,65;1010,74
19.11.19;05:15;05:30;11939,44;10927,36;1012,08
19.11.19;05:30;05:45;11887,85;10874,47;1013,38
19.11.19;05:45;06:00;11830,61;10815,96;1014,65
19.11.19;06:00;06:15;11827,86;10811,94;1015,91
19.11.19;06:15;06:30;11768,75;10749,73;1019,02
19.11.19;06:30;06:45;11707,32;10685,19;1022,13
19.11.19;06:45;07:00;11645,56;10620,32;1025,24
19.11.19;07:00;07:15;11576,19;10547,85;1028,34
19.11.19;07:15;07:30;11423,8;10397,2;1026,6
19.11.19;07:30;07:45;11274,28;10249,42;1024,86
19.11.19;07:45;08:00;11119,18;10096,06;1023,12
19.11.19;08:00;08:15;10950,84;9929,46;1021,38
19.11.19;08:15;08:30;10756,23;9734,99;1021,24
19.11.19;08:30;08:45;10564,6;9543,52;1021,08
19.11.19;08:45;09:00;10357,9;9336,99;1020,92
19.11.19;09:00;09:15;10151,24;9130,48;1020,75
19.11.19;09:15;09:30;9910,22;8888,01;1022,2
19.11.19;09:30;09:45;9669,28;8645,63;1023,65
19.11.19;09:45;10:00;9436,38;8411,28;1025,1
19.11.19;10:00;10:15;9198,57;8172,03;1026,54
19.11.19;10:15;10:30;8984,45;7957,97;1026,48
19.11.19;10:30;10:45;8762,1;7735,67;1026,43
19.11.19;10:45;11:00;8534,92;7508,55;1026,37
19.11.19;11:00;11:15;8322,5;7296,19;1026,31
19.11.19;11:15;11:30;8085,48;7059,92;1025,56
19.11.19;11:30;11:45;7841,46;6816,66;1024,8
19.11.19;11:45;12:00;7597,06;6573,01;1024,05
19.11.19;12:00;12:15;7352,9;6329,61;1023,29
19.11.19;12:15;12:30;7104,44;6081,4;1023,04
19.11.19;12:30;12:45;6851,59;5828,81;1022,78
19.11.19;12:45;13:00;6595,54;5573,01;1022,52
19.11.19;13:00;13:15;6338,42;5316,17;1022,25
19.11.19;13:15;13:30;6089,14;5067,4;1021,74
19.11.19;13:30;13:45;5835,16;4813,94;1021,22
19.11.19;13:45;14:00;5577,01;4556,32;1020,7
19.11.19;14:00;14:15;5326,9;4306,73;1020,17
19.11.19;14:15;14:30;5103,01;4085,07;1017,94
19.11.19;14:30;14:45;4881,96;3866,26;1015,7
19.11.19;14:45;15:00;4675,35;3661,89;1013,46
19.11.19;15:00;15:15;4471,82;3460,61;1011,21
19.11.19;15:15;15:30;4301,27;3293,41;1007,86
19.11.19;15:30;15:45;4134,46;3129,95;1004,51
19.11.19;15:45;16:00;3966,28;2965,14;1001,15
19.11.19;16:00;16:15;3804,08;2806,3;997,77
19.11.19;16:15;16:30;3704,52;2712,58;991,94
19.11.19;16:30;16:45;3607;2620,92;986,08
19.11.19;16:45;17:00;3512,89;2532,69;980,2
19.11.19;17:00;17:15;3419,42;2445,13;974,29
19.11.19;17:15;17:30;3332,18;2368,67;963,51
19.11.19;17:30;17:45;3245,64;2292,93;952,71
19.11.19;17:45;18:00;3159,12;2217,26;941,87
19.11.19;18:00;18:15;3073,31;2142,31;931
19.11.19;18:15;18:30;2986,29;2072,38;913,91
19.11.19;18:30;18:45;2902,1;2005,28;896,82
19.11.19;18:45;19:00;2818,47;1938,75;879,72
19.11.19;19:00;19:15;2731,6;1869;862,6
19.11.19;19:15;19:30;2627,93;1789,27;838,66
19.11.19;19:30;19:45;2526,83;1712,13;814,7
19.11.19;19:45;20:00;2423,59;1632,87;790,72
19.11.19;20:00;20:15;2326,98;1560,26;766,72
19.11.19;20:15;20:30;2251,12;1496,58;754,55
19.11.19;20:30;20:45;2173,29;1439,52;733,77
19.11.19;20:45;21:00;2089,9;1376,88;713,02
19.11.19;21:00;21:15;2006,53;1314,26;692,27
19.11.19;21:15;21:30;1905,11;1236,66;668,45
19.11.19;21:30;21:45;1810,13;1165,53;644,6
19.11.19;21:45;22:00;1718,83;1098,08;620,75
19.11.19;22:00;22:15;1651,15;1054,24;596,9
19.11.19;22:15;22:30;1579,04;1012,71;566,33
19.11.19;22:30;22:45;1509;973,32;535,68
19.11.19;22:45;23:00;1441,76;936,76;505
19.11.19;23:00;23:15;1379,74;905,42;474,32
19.11.19;23:15;23:30;1338,88;888,73;450,15
19.11.19;23:30;23:45;1300,62;875,39;425,23
19.11.19;23:45;00:00;1262,66;863,36;399,3
20.11.19;00:00;00:15;547,52;347,01;200,52
20.11.19;00:15;00:30;502,12;327,42;174,7
20.11.19;00:30;00:45;461,31;312,41;148,91
20.11.19;00:45;01:00;419,9;296,76;123,14
20.11.19;01:00;01:15;378,76;281,37;97,39
20.11.19;01:15;01:30;364,24;278,15;86,09
20.11.19;01:30;01:45;353,11;278,25;74,86
20.11.19;01:45;02:00;342,37;278,69;63,68
20.11.19;02:00;02:15;326,43;273,88;52,55
20.11.19;02:15;02:30;320,64;275,33;45,3
20.11.19;02:30;02:45;315,9;277,8;38,09
20.11.19;02:45;03:00;311,73;280,82;30,91
20.11.19;03:00;03:15;307,57;283,82;23,75
20.11.19;03:15;03:30;305,44;286,52;18,92
20.11.19;03:30;03:45;305,86;291,76;14,1
20.11.19;03:45;04:00;307,54;298,26;9,28
20.11.19;04:00;04:15;310,32;305,86;4,47
20.11.19;04:15;04:30;318,84;314,04;4,8
20.11.19;04:30;04:45;327,36;322,23;5,13
20.11.19;04:45;05:00;338,26;332,8;5,46
